date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:21	2517/2517	---M--	200	added ('OK')	image/png	etag:%229d5-601dfa33e479d%22	https://interportglobal.com/img/icons/services-icons/iso_flexi_tanks/efficient_shipping.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/iso_flexi_tanks/efficient_shipping.png	(from https://interportglobal.com/iso-flexi-tanks.php)
17:54:21	2430/2430	---M--	200	added ('OK')	image/png	etag:%2297e-601dfa33de9da%22	https://interportglobal.com/img/icons/services-icons/iso_flexi_tanks/ergonomic_design.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/iso_flexi_tanks/ergonomic_design.png	(from https://interportglobal.com/iso-flexi-tanks.php)
17:54:21	1768/1768	---M--	200	added ('OK')	image/png	etag:%226e8-601dfa33fce47%22	https://interportglobal.com/img/icons/services-icons/iso_flexi_tanks/size.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/iso_flexi_tanks/size.png	(from https://interportglobal.com/iso-flexi-tanks.php)
17:54:21	2909/2909	---M--	200	added ('OK')	image/png	etag:%22b5d-601dfa32494d7%22	https://interportglobal.com/img/icons/services-icons/cargo_insurance/car_insurance.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/cargo_insurance/car_insurance.png	(from https://interportglobal.com/cargo-insurance.php)
17:54:22	3181/3181	---M--	200	added ('OK')	image/png	etag:%22c6d-601dfa325cd5f%22	https://interportglobal.com/img/icons/services-icons/cargo_insurance/reward.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/cargo_insurance/reward.png	(from https://interportglobal.com/cargo-insurance.php)
17:54:22	3225/3225	---M--	200	added ('OK')	image/png	etag:%22c99-601dfa32494d7%22	https://interportglobal.com/img/icons/services-icons/cargo_insurance/expert.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/cargo_insurance/expert.png	(from https://interportglobal.com/cargo-insurance.php)
17:54:22	4431/4431	---M--	200	added ('OK')	image/png	etag:%22114f-601dfa34c6158%22	https://interportglobal.com/img/icons/services-icons/nvocc/pinpoint-tracking-r.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/nvocc/pinpoint-tracking-r.png	(from https://interportglobal.com/nvocc.php)
17:54:23	3225/3225	---M--	200	added ('OK')	image/png	etag:%22c99-601dfa34b098f%22	https://interportglobal.com/img/icons/services-icons/nvocc/expert.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/services-icons/nvocc/expert.png	(from https://interportglobal.com/nvocc.php)
17:54:24	24209/24209	---M--	200	added ('OK')	image/png	etag:%225e91-601df97c06690%22	https://interportglobal.com/img/container/20-steel-dry-cargo-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/20-steel-dry-cargo-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:24	19410/19410	---M--	200	added ('OK')	image/png	etag:%224bd2-601df97c58731%22	https://interportglobal.com/img/container/40-steel-dry-cargo-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/40-steel-dry-cargo-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:25	5087/5087	---M--	200	added ('OK')	image/jpeg	etag:%2213df-601df97bc20b4%22	https://interportglobal.com/img/container/15_15.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/15_15.jpg	(from https://interportglobal.com/container-specification-sea.php)
17:54:25	18441/18441	---M--	200	added ('OK')	image/png	etag:%224809-601df97c77b3d%22	https://interportglobal.com/img/container/45-hi-cube-steel-dry-cargo-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/45-hi-cube-steel-dry-cargo-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:25	23914/23914	---M--	200	added ('OK')	image/png	etag:%225d6a-601df97bf3da8%22	https://interportglobal.com/img/container/20-mgss-refrigerated-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/20-mgss-refrigerated-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:25	20062/20062	---M--	200	added ('OK')	image/png	etag:%224e5e-601df97bc4f95%22	https://interportglobal.com/img/container/20-aluminum-refrigerated-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/20-aluminum-refrigerated-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:25	17939/17939	---M--	200	added ('OK')	image/png	etag:%224613-601df97c58731%22	https://interportglobal.com/img/container/40-mgss-hi-cube-refrigerated-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/40-mgss-hi-cube-refrigerated-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:26	20095/20095	---M--	200	added ('OK')	image/png	etag:%224e7f-601df97c41fc8%22	https://interportglobal.com/img/container/40-hi-cube-aluminum-refrigerated-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/40-hi-cube-aluminum-refrigerated-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:26	7868/7868	---M--	200	added ('OK')	image/jpeg	etag:%221ebc-601df97c085d0%22	https://interportglobal.com/img/container/20_20.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/20_20.jpg	(from https://interportglobal.com/container-specification-sea.php)
17:54:26	18256/18256	---M--	200	added ('OK')	image/png	etag:%224750-601df97c23b5b%22	https://interportglobal.com/img/container/40-flat-rack-container-with-four-freestanding-posts.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/40-flat-rack-container-with-four-freestanding-posts.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:26	22504/22504	---M--	200	added ('OK')	image/png	etag:%2257e8-601df97bd881d%22	https://interportglobal.com/img/container/20-flat-rack-container-with-collapsible-end.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/20-flat-rack-container-with-collapsible-end.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:27	43181/43181	---M--	200	added ('OK')	image/png	etag:%22a8ad-601df97bf3da8%22	https://interportglobal.com/img/container/20-fuel-tank-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/20-fuel-tank-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:27	7200/7200	---M--	200	added ('OK')	image/jpeg	etag:%221c20-601df97c84662%22	https://interportglobal.com/img/container/8_8.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/8_8.jpg	(from https://interportglobal.com/container-specification-sea.php)
17:54:27	4713/4713	---M--	200	added ('OK')	image/jpeg	etag:%221269-601df97c1ed3a%22	https://interportglobal.com/img/container/3_3.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/3_3.jpg	(from https://interportglobal.com/container-specification-sea.php)
17:54:27	26036/26036	---M--	200	added ('OK')	image/png	etag:%2265b4-601df97c3d1a6%22	https://interportglobal.com/img/container/40-full-height-open-top-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/40-full-height-open-top-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:28	32325/32325	---M--	200	added ('OK')	image/png	etag:%227e45-601df97c76b9d%22	https://interportglobal.com/img/container/40HI-CUBEhanger-container.png	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/40HI-CUBEhanger-container.png	(from https://interportglobal.com/container-specification-sea.php)
17:54:28	3718/3718	---M--	200	added ('OK')	image/jpeg	etag:%22e86-601df97c8f247%22	https://interportglobal.com/img/container/aap.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/aap.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:28	2369/2369	---M--	200	added ('OK')	image/jpeg	etag:%22941-601df97c98e8b%22	https://interportglobal.com/img/container/aau.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/aau.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:28	3832/3832	---M--	200	added ('OK')	image/jpeg	etag:%22ef8-601df97ca4a10%22	https://interportglobal.com/img/container/ama.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/ama.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:29	3328/3328	---M--	200	added ('OK')	image/jpeg	etag:%22d00-601df97ca9831%22	https://interportglobal.com/img/container/ave.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/ave.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:29	2857/2857	---M--	200	added ('OK')	image/jpeg	etag:%22b29-601df97cbe05a%22	https://interportglobal.com/img/container/avj.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/avj.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:29	3039/3039	---M--	200	added ('OK')	image/jpeg	etag:%22bdf-601df97cc1edb%22	https://interportglobal.com/img/container/dlf_dqf.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/dlf_dqf.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:29	4327/4327	---M--	200	added ('OK')	image/jpeg	etag:%2210e7-601df97d0b2d9%22	https://interportglobal.com/img/container/p1p_pag.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/p1p_pag.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:29	4690/4690	---M--	200	added ('OK')	image/jpeg	etag:%221252-601df97cd2882%22	https://interportglobal.com/img/container/p6p_pmc.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/p6p_pmc.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:30	2860/2860	---M--	200	added ('OK')	image/jpeg	etag:%22b2c-601df97ce70aa%22	https://interportglobal.com/img/container/rap.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/rap.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:30	3411/3411	---M--	200	added ('OK')	image/jpeg	etag:%22d53-601df97cf4b70%22	https://interportglobal.com/img/container/rkn.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/container/rkn.jpg	(from https://interportglobal.com/container-specification-air.php)
17:54:31	1366/1366	---M--	200	added ('OK')	image/svg+xml	etag:%22556-601df97e83311%22	https://interportglobal.com/img/icons/list-icon.svg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/icons/list-icon.svg	(from https://interportglobal.com/shipping-glossary.php)
17:54:34	282/282	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2026%20Oct%202024%2012:24:37%20GMT	https://interportglobal.com/%22http://www.nsict.co.in/%22%20name=%22C166%22	C:/Users/prajw/Downloads/new%20website/interportglobal.com/_http_/www.nsict.co.in/_%20name=_C166_	(from https://interportglobal.com/industry-links.php)
17:54:36	327289/327289	---M--	200	added ('OK')	application/pdf	etag:%224fe79-601df96ff1550%22	https://interportglobal.com/pdf/Openings-at-IGL.pdf	C:/Users/prajw/Downloads/new%20website/interportglobal.com/pdf/Openings-at-IGL.pdf	(from https://interportglobal.com/careers.php)
17:54:38	460/460	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:24:39%20GMT	https://interportglobal.com/enquiry-save.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/enquiry-save.html	(from https://interportglobal.com/enquiry-form.php)
17:54:41	460/460	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:24:42%20GMT	https://interportglobal.com/feedback-save.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/feedback-save.html	(from https://interportglobal.com/feedback-form.php)
17:54:42	21100/21100	---M-Z	200	added ('OK')	text/css	etag:%225eb03d8e-526c%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/css/bootstrap-datepicker3.min.css	C:/Users/prajw/Downloads/new%20website/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/css/bootstrap-datepicker3.min.css	(from https://interportglobal.com/air-shipment.php)
17:54:43	33693/33693	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03d8e-839d%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/js/bootstrap-datepicker.min.js	C:/Users/prajw/Downloads/new%20website/cdnjs.cloudflare.com/ajax/libs/bootstrap-datepicker/1.9.0/js/bootstrap-datepicker.min.js	(from https://interportglobal.com/air-shipment.php)
17:54:44	51171/51171	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c7e3-BbNuhNmMwP4pcMMAmzxcXvf8Q04%22	https://cdn.jsdelivr.net/npm/jquery-validation@1.19.5/dist/jquery.validate.js	C:/Users/prajw/Downloads/new%20website/cdn.jsdelivr.net/npm/jquery-validation@1.19.5/dist/jquery.validate.js	(from https://interportglobal.com/air-shipment.php)
17:54:46	308/308	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:24:47%20GMT	https://interportglobal.com/air-shipment-save.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/air-shipment-save.html	(from https://interportglobal.com/air-shipment.php)
17:54:49	308/308	---M-Z	200	added ('OK')	text/html	date:Sat,%2026%20Oct%202024%2012:24:50%20GMT	https://interportglobal.com/sea-shipment-save.php	C:/Users/prajw/Downloads/new%20website/interportglobal.com/sea-shipment-save.html	(from https://interportglobal.com/sea-shipment.php)
17:54:51	503549/503549	---M--	200	added ('OK')	image/jpeg	etag:%227aefd-601df97a83a74%22	https://interportglobal.com/img/certifications/mto-big.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/mto-big.jpg	(from https://interportglobal.com/certifications.php)
17:54:52	55436/55436	---M--	200	added ('OK')	image/jpeg	etag:%22d88c-601df9b677d83%22	https://interportglobal.com/img/certifications/thumbnails/mto-big-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/mto-big-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:52	66132/66132	---M--	200	added ('OK')	image/jpeg	etag:%2210254-601df97a8b777%22	https://interportglobal.com/img/certifications/WCA-1024x757.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/WCA-1024x757.jpg	(from https://interportglobal.com/certifications.php)
17:54:52	28467/28467	---M--	200	added ('OK')	image/jpeg	etag:%226f33-601df9b6e6350%22	https://interportglobal.com/img/certifications/thumbnails/WCA-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/WCA-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:53	40321/40321	---M--	200	added ('OK')	image/jpeg	etag:%229d81-601df9b291b31%22	https://interportglobal.com/img/certifications/thumbnails/IATA-2021-Certificate-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/IATA-2021-Certificate-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:53	336781/336781	---M--	200	added ('OK')	image/jpeg	etag:%225238d-601df979c43a6%22	https://interportglobal.com/img/certifications/IATA-2021-Certificate-1024x726.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/IATA-2021-Certificate-1024x726.jpg	(from https://interportglobal.com/certifications.php)
17:54:54	68952/68952	---M--	200	added ('OK')	image/jpeg	etag:%2210d58-601df97a27d8f%22	https://interportglobal.com/img/certifications/INC-FMC-License-1024x791.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/INC-FMC-License-1024x791.jpg	(from https://interportglobal.com/certifications.php)
17:54:55	36480/36480	---M--	200	added ('OK')	image/jpeg	etag:%228e80-601df9b405ce7%22	https://interportglobal.com/img/certifications/thumbnails/INC-FMC-License-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/INC-FMC-License-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:55	53366/53366	---M--	200	added ('OK')	image/jpeg	etag:%22d076-601df97906c1a%22	https://interportglobal.com/img/certifications/CHA-1024x734.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/CHA-1024x734.jpg	(from https://interportglobal.com/certifications.php)
17:54:55	20173/20173	---M--	200	added ('OK')	image/jpeg	etag:%224ecd-601df9afe50fd%22	https://interportglobal.com/img/certifications/thumbnails/CHA-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/CHA-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:56	45639/45639	---M--	200	added ('OK')	image/jpeg	etag:%22b247-601df97918561%22	https://interportglobal.com/img/certifications/DUNS-Certificate-1024x730.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/DUNS-Certificate-1024x730.jpg	(from https://interportglobal.com/certifications.php)
17:54:56	25662/25662	---M--	200	added ('OK')	image/jpeg	etag:%22643e-601df9b048ae5%22	https://interportglobal.com/img/certifications/thumbnails/DUNS-Certificate-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/DUNS-Certificate-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:56	49882/49882	---M--	200	added ('OK')	image/jpeg	etag:%22c2da-601df979cdfea%22	https://interportglobal.com/img/certifications/IGL-DUNS-Certificate-Noida-1024x730.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/IGL-DUNS-Certificate-Noida-1024x730.jpg	(from https://interportglobal.com/certifications.php)
17:54:56	25300/25300	---M--	200	added ('OK')	image/jpeg	etag:%2262d4-601df9b3187a7%22	https://interportglobal.com/img/certifications/thumbnails/IGL-DUNS-Certificate-Noida-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/IGL-DUNS-Certificate-Noida-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:57	71213/71213	---M--	200	added ('OK')	image/jpeg	etag:%221162d-601df9b12085c%22	https://interportglobal.com/img/certifications/thumbnails/FFFAI-Interport-Global-Logistics-Pvt.-Ltd-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/FFFAI-Interport-Global-Logistics-Pvt.-Ltd-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:54:58	483481/483481	---M--	200	added ('OK')	image/jpeg	etag:%2276099-61c55c47900ec%22	https://interportglobal.com/img/certifications/FFFAI-Interport-Global-Logistics-Pvt.-Ltd-839x1024.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/FFFAI-Interport-Global-Logistics-Pvt.-Ltd-839x1024.jpg	(from https://interportglobal.com/certifications.php)
17:54:58	67556/67556	---M--	200	added ('OK')	image/jpeg	etag:%22107e4-601df9b22d1a8%22	https://interportglobal.com/img/certifications/thumbnails/iam-big-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/iam-big-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:55:01	790161/790161	---M--	200	added ('OK')	image/jpeg	etag:%22c0e91-601df979a6edb%22	https://interportglobal.com/img/certifications/iam-big.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/iam-big.jpg	(from https://interportglobal.com/certifications.php)
17:55:09	1281568/1281568	---M--	200	added ('OK')	image/jpeg	etag:%22138e20-60c6250b64507%22	https://interportglobal.com/img/certifications/14001.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/14001.jpg	(from https://interportglobal.com/certifications.php)
17:55:13	1281568/1281568	---M--	200	added ('OK')	image/jpeg	etag:%22138e20-60c62516ac480%22	https://interportglobal.com/img/certifications/thumbnails/14001.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/14001.jpg	(from https://interportglobal.com/certifications.php)
17:55:14	1271699/1271699	---M--	200	added ('OK')	image/jpeg	etag:%22136793-60c62517071c3%22	https://interportglobal.com/img/certifications/thumbnails/9001.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/9001.jpg	(from https://interportglobal.com/certifications.php)
17:55:15	1271699/1271699	---M--	200	added ('OK')	image/jpeg	etag:%22136793-60c6250be4418%22	https://interportglobal.com/img/certifications/9001.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/9001.jpg	(from https://interportglobal.com/certifications.php)
17:55:20	1307328/1307328	---M--	200	added ('OK')	image/jpeg	etag:%2213f2c0-60c6250affb80%22	https://interportglobal.com/img/certifications/45001.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/45001.jpg	(from https://interportglobal.com/certifications.php)
17:55:21	75267/75267	---M--	200	added ('OK')	image/jpeg	etag:%2212603-601df9aeeb098%22	https://interportglobal.com/img/certifications/thumbnails/AMTOI-2019-2020-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/AMTOI-2019-2020-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:55:21	503023/503023	---M--	200	added ('OK')	image/jpeg	etag:%227acef-601df978ea6ef%22	https://interportglobal.com/img/certifications/AMTOI-2019-2020-705x1024.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/AMTOI-2019-2020-705x1024.jpg	(from https://interportglobal.com/certifications.php)
17:55:22	1307328/1307328	---M--	200	added ('OK')	image/jpeg	etag:%2213f2c0-60c625164e85c%22	https://interportglobal.com/img/certifications/thumbnails/45001.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/45001.jpg	(from https://interportglobal.com/certifications.php)
17:55:22	36904/36904	---M--	200	added ('OK')	image/jpeg	etag:%229028-601df9793a84f%22	https://interportglobal.com/img/certifications/gms_big.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/gms_big.jpg	(from https://interportglobal.com/certifications.php)
17:55:25	26767/26767	---M--	200	added ('OK')	image/jpeg	etag:%22688f-601df9b0b3230%22	https://interportglobal.com/img/certifications/thumbnails/EU-Chambers-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/EU-Chambers-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:55:25	33246/33246	---M--	200	added ('OK')	image/jpeg	etag:%2281de-601df9b179660%22	https://interportglobal.com/img/certifications/thumbnails/gms_big-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/gms_big-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:55:27	55219/55219	---M--	200	added ('OK')	image/jpeg	etag:%22d7b3-601df9791e323%22	https://interportglobal.com/img/certifications/EU-Chambers-718x1024.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/EU-Chambers-718x1024.jpg	(from https://interportglobal.com/certifications.php)
17:55:27	63607/63607	---M--	200	added ('OK')	image/jpeg	etag:%22f877-601df9b391958%22	https://interportglobal.com/img/certifications/thumbnails/IGL-Relocation_FAIM_3.1_Certificate-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/IGL-Relocation_FAIM_3.1_Certificate-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:55:28	55542/55542	---M--	200	added ('OK')	image/jpeg	etag:%22d8f6-601df9aebf166%22	https://interportglobal.com/img/certifications/thumbnails/AEO-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/AEO-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:55:29	118265/118265	---M--	200	added ('OK')	image/jpeg	etag:%221cdf9-601df978ee570%22	https://interportglobal.com/img/certifications/AEO-733x1024.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/AEO-733x1024.jpg	(from https://interportglobal.com/certifications.php)
17:55:30	50694/50694	---M--	200	added ('OK')	image/jpeg	etag:%22c606-601df97903d39%22	https://interportglobal.com/img/certifications/C-TPAT_Certification_Letter-431x1024.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/C-TPAT_Certification_Letter-431x1024.jpg	(from https://interportglobal.com/certifications.php)
17:55:31	30989/30989	---M--	200	added ('OK')	image/jpeg	etag:%22790d-601df9af76b30%22	https://interportglobal.com/img/certifications/thumbnails/C-TPAT_Certification_Letter-150x150.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/C-TPAT_Certification_Letter-150x150.jpg	(from https://interportglobal.com/certifications.php)
17:55:32	66645/66645	---M--	200	added ('OK')	application/pdf	etag:%2210455-601df98780331%22	https://interportglobal.com/pdf/advertisements/ad1.pdf	C:/Users/prajw/Downloads/new%20website/interportglobal.com/pdf/advertisements/ad1.pdf	(from https://interportglobal.com/advertisements.php)
17:55:32	1531602/1531602	---M--	200	added ('OK')	image/jpeg	etag:%22175ed2-601df97a21fcc%22	https://interportglobal.com/img/certifications/IGL-Relocation_FAIM_3.1_Certificate-724x1024.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/IGL-Relocation_FAIM_3.1_Certificate-724x1024.jpg	(from https://interportglobal.com/certifications.php)
17:55:33	53328/53328	---M--	200	added ('OK')	image/jpeg	etag:%22d050-601df97443e2e%22	https://interportglobal.com/img/advertisements/ad1.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/advertisements/ad1.jpg	(from https://interportglobal.com/advertisements.php)
17:55:33	711749/711749	---M--	200	added ('OK')	image/jpeg	etag:%22adc45-60c6250c22c30%22	https://interportglobal.com/img/certifications/NCBFAA.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/NCBFAA.jpg	(from https://interportglobal.com/certifications.php)
17:55:33	711749/711749	---M--	200	added ('OK')	image/jpeg	etag:%22adc45-60c62516c5aca%22	https://interportglobal.com/img/certifications/thumbnails/NCBFAA.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/certifications/thumbnails/NCBFAA.jpg	(from https://interportglobal.com/certifications.php)
17:55:33	64962/64962	---M--	200	added ('OK')	application/pdf	etag:%22fdc2-601df98796a9a%22	https://interportglobal.com/pdf/advertisements/ad2.pdf	C:/Users/prajw/Downloads/new%20website/interportglobal.com/pdf/advertisements/ad2.pdf	(from https://interportglobal.com/advertisements.php)
17:55:34	53551/53551	---M--	200	added ('OK')	image/jpeg	etag:%22d12f-601df9743e06c%22	https://interportglobal.com/img/advertisements/ad2.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/advertisements/ad2.jpg	(from https://interportglobal.com/advertisements.php)
17:55:34	72874/72874	---M--	200	added ('OK')	application/pdf	etag:%2211caa-601df98793bb9%22	https://interportglobal.com/pdf/advertisements/ad3.pdf	C:/Users/prajw/Downloads/new%20website/interportglobal.com/pdf/advertisements/ad3.pdf	(from https://interportglobal.com/advertisements.php)
17:55:34	57253/57253	---M--	200	added ('OK')	image/jpeg	etag:%22dfa5-601df9746035a%22	https://interportglobal.com/img/advertisements/ad3.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/advertisements/ad3.jpg	(from https://interportglobal.com/advertisements.php)
17:55:34	64518/64518	---M--	200	added ('OK')	application/pdf	etag:%22fc06-601df987af144%22	https://interportglobal.com/pdf/advertisements/ad4.pdf	C:/Users/prajw/Downloads/new%20website/interportglobal.com/pdf/advertisements/ad4.pdf	(from https://interportglobal.com/advertisements.php)
17:55:34	53120/53120	---M--	200	added ('OK')	image/jpeg	etag:%22cf80-601df9746035a%22	https://interportglobal.com/img/advertisements/ad4.jpg	C:/Users/prajw/Downloads/new%20website/interportglobal.com/img/advertisements/ad4.jpg	(from https://interportglobal.com/advertisements.php)
